,school_code,school_name,Year,Attendance
9494,8831,Northern Beaches Secondary College Mackellar Girls Campus,2015,93.4
9495,8567,Northern Beaches Secondary College Manly Campus,2015,96.2
9496,8547,Northlakes High School,2015,84.1
9497,4588,Northlakes Public School,2015,92.0
9498,8229,Northmead Creative and Performing Arts High School,2015,90.2
9499,2763,Northmead Public School,2015,94.1
9500,4493,Noumea Public School,2015,90.0
9501,4256,Nowra East Public School,2015,86.8
9502,8201,Nowra High School,2015,89.6
9503,4106,Nowra Hill Public School,2015,96.1
9504,2769,Nowra Public School,2015,93.6
9505,2771,Nulkaba Public School,2015,93.1
9506,2781,Nundle Public School,2015,89.9
9507,4420,Nuwarra Public School,2015,92.6
9508,2784,Nymboida Public School,2015,92.9
9509,8353,Nyngan High School,2015,87.4
9510,2785,Nyngan Public School,2015,91.6
9511,8906,Oak Flats High School,2015,89.5
9512,3860,Oak Flats Public School,2015,93.5
9513,2789,Oakdale Public School,2015,94.0
9514,4604,Oakhill Drive Public School,2015,96.5
9515,2791,Oaklands Central School,2015,92.4
9516,2794,Oakville Public School,2015,95.2
9517,4071,Oatlands Public School,2015,94.8
9518,2796,Oatley Public School,2015,95.5
9519,3797,Oatley West Public School,2015,94.8
9520,8598,Oberon High School,2015,93.4
9521,2797,Oberon Public School,2015,91.8
9522,1227,Ocean Shores Public School,2015,92.7
9523,2798,O'Connell Public School,2015,95.6
9524,2799,Old Bar Public School,2015,93.1
9525,2800,Old Bonalbo Public School,2015,95.3
9526,2801,Old Guildford Public School,2015,94.5
9527,4534,Orama Public School,2015,96.0
9528,4549,Orana Heights Public School,2015,94.1
9529,2811,Orange East Public School,2015,94.2
9530,2812,Orange Grove Public School,2015,95.3
9531,8134,Orange High School,2015,90.3
9532,7307,Orange Public School,2015,94.9
9533,8469,Orara High School,2015,87.5
9534,2814,Orara Upper Public School,2015,89.6
9535,2815,Orchard Hills Public School,2015,95.2
9536,2818,Otford Public School,2015,93.3
9537,2820,Ourimbah Public School,2015,95.0
9538,8455,Oxley High School,2015,89.1
9539,4055,Oxley Park Public School,2015,92.9
9540,3690,Oxley Vale Public School,2015,92.7
9541,3593,Oyster Bay Public School,2015,96.3
9542,1551,Pacific Palms Public School,2015,91.2
9543,7432,Paddington Public School,2015,94.8
9544,3958,Padstow Heights Public School,2015,95.3
9545,4088,Padstow North Public School,2015,94.7
9546,2826,Padstow Park Public School,2015,94.4
9547,3905,Pagewood Public School,2015,95.8
9548,3912,Palinyewah Public School,2015,96.1
9549,2827,Pallamallawa Public School,2015,93.0
9550,2829,Palmers Island Public School,2015,92.3
9551,2831,Pambula Public School,2015,92.8
9552,4012,Panania North Public School,2015,94.1
9553,1809,Panania Public School,2015,95.5
9554,4204,Parkes East Public School,2015,93.2
9555,8146,Parkes High School,2015,86.3
9556,2835,Parkes Public School,2015,93.9
9557,2838,Parklea Public School,2015,94.3
9558,4413,Parkview Public School,2015,92.6
9559,3840,Parramatta East Public School,2015,94.8
9560,8135,Parramatta High School,2015,93.5
9561,2842,Parramatta North Public School,2015,93.1
9562,2840,Parramatta Public School,2015,94.8
9563,2843,Parramatta West Public School,2015,94.0
9564,2844,Paterson Public School,2015,95.5
9565,2846,Paxton Public School,2015,92.7
9566,2848,Peak Hill Central School,2015,84.9
9567,2849,Peakhurst Public School,2015,95.1
9568,4323,Peakhurst South Public School,2015,96.2
9569,4013,Peakhurst West Public School,2015,94.4
9570,2852,Peats Ridge Public School,2015,93.8
9571,8525,Peel High School,2015,85.2
9572,2855,Pelaw Main Public School,2015,92.1
9573,2476,Pelican Flat Public School,2015,92.8
9574,8395,Pendle Hill High School,2015,92.1
9575,3993,Pendle Hill Public School,2015,93.9
9576,8438,Pennant Hills High School,2015,93.9
9577,2857,Pennant Hills Public School,2015,95.1
9578,8163,Penrith High School,2015,95.6
9579,2859,Penrith Public School,2015,92.7
9580,4138,Penrith South Public School,2015,93.4
9581,2860,Penrose Public School,2015,95.9
9582,2861,Penshurst Public School,2015,95.3
9583,4051,Penshurst West Public School,2015,94.0
9584,2862,Perthville Public School,2015,95.0
9585,4502,Petersham Public School,2015,95.7
9586,8377,Picnic Point High School,2015,90.7
9587,4342,Picnic Point Public School,2015,96.1
9588,8215,Picton High School,2015,86.6
9589,2867,Picton Public School,2015,93.9
9590,2870,Pilliga Public School,2015,95.3
9591,2884,Pitt Town Public School,2015,92.7
9592,8379,Pittwater High School,2015,92.5
9593,7308,Plattsburg Public School,2015,94.5
9594,4357,Pleasant Heights Public School,2015,93.8
9595,2886,Pleasant Hills Public School,2015,96.1
9596,8514,Plumpton High School,2015,89.2
9597,2887,Plumpton Public School,2015,92.7
9598,4551,Plunkett Street Public School,2015,93.8
9599,4050,Point Clare Public School,2015,94.9
9600,2893,Pomona Public School,2015,95.5
9601,8230,Port Hacking High School,2015,92.3
9602,2896,Port Kembla Public School,2015,93.6
9603,2899,Port Macquarie Public School,2015,92.8
9604,2897,Portland Central School,2015,86.9
9605,3578,Pottsville Beach Public School,2015,92.9
9606,4554,Prairievale Public School,2015,93.7
9607,8560,Prairiewood High School,2015,92.3
9608,2901,Prestons Public School,2015,92.7
9609,2902,Pretty Beach Public School,2015,93.5
9610,2904,Primbee Public School,2015,93.8
9611,8184,Punchbowl Boys High School,2015,87.4
9612,2910,Punchbowl Public School,2015,92.6
9613,2913,Putney Public School,2015,95.7
9614,3777,Pymble Public School,2015,95.9
9615,2917,Quaama Public School,2015,93.8
9616,4212,Quakers Hill East Public School,2015,94.5
9617,8594,Quakers Hill High School,2015,89.9
9618,2918,Quakers Hill Public School,2015,94.6
9619,2919,Quambone Public School,2015,92.1
9620,2920,Quandialla Public School,2015,91.3
9621,4371,Queanbeyan East Public School,2015,92.6
9622,8216,Queanbeyan High School,2015,88.5
9623,2922,Queanbeyan Public School,2015,94.3
9624,4394,Queanbeyan South Public School,2015,91.3
9625,4127,Queanbeyan West Public School,2015,93.7
9626,8174,Quirindi High School,2015,87.9
9627,3947,Quirindi Public School,2015,94.3
9628,2927,Raglan Public School,2015,96.0
9629,4233,Railway Town Public School,2015,92.3
9630,2930,Rainbow Street Public School,2015,95.1
9631,2931,Raleigh Public School,2015,96.3
9632,3830,Ramsgate Public School,2015,94.4
9633,2933,Rand Public School,2015,94.9
9634,8161,Randwick Boys High School,2015,91.1
9635,8220,Randwick Girls High School,2015,91.7
9636,4250,Randwick Public School,2015,95.4
9637,2935,Rankins Springs Public School,2015,95.8
9638,2937,Rappville Public School,2015,95.2
9639,2193,Rathmines Public School,2015,92.3
9640,2943,Raymond Terrace Public School,2015,92.3
9641,4410,Red Hill Public School,2015,87.6
9642,2948,Red Range Public School,2015,89.2
9643,2946,Redhead Public School,2015,94.9
9644,2950,Regents Park Public School,2015,92.0
9645,2951,Regentville Public School,2015,94.3
9646,2955,Repton Public School,2015,92.6
9647,2958,Revesby Public School,2015,93.3
9648,4016,Revesby South Public School,2015,94.2
9649,8178,Richmond High School,2015,86.4
9650,2965,Richmond North Public School,2015,92.8
9651,3999,Richmond Public School,2015,94.3
9652,4312,Ringrose Public School,2015,94.4
9653,8243,Riverside Girls High School,2015,93.5
9654,8907,Riverstone High School,2015,85.9
9655,2970,Riverstone Public School,2015,90.4
9656,3743,Riverwood Public School,2015,92.8
9657,8575,Robert Townson High School,2015,89.9
9658,4569,Robert Townson Public School,2015,93.5
9659,2971,Robertson Public School,2015,94.7
9660,2973,Rockdale Public School,2015,94.2
9661,2974,Rockley Public School,2015,
9662,2983,Rocky River Public School,2015,94.0
9663,2985,Rollands Plains Upper Public School,2015,92.6
9664,8908,Rooty Hill High School,2015,89.6
9665,4056,Rooty Hill Public School,2015,92.3
9666,4645,Ropes Crossing Public School,2015,93.0
9667,2988,Rose Bay Public School,2015,96.4
9668,8555,Rose Bay Secondary College,2015,90.6
9669,2987,Rosebank Public School,2015,92.2
9670,7444,Rosehill Public School,2015,93.2
9671,4294,Roselea Public School,2015,95.6
9672,4537,Rosemeadow Public School,2015,92.1
9673,2994,Roseville Public School,2015,96.6
9674,2996,Rosewood Public School,2015,94.7
9675,2997,Ross Hill Public School,2015,92.8
9676,2999,Rossmore Public School,2015,93.5
9677,3006,Rous Public School,2015,93.8
9678,8291,Rouse Hill High School,2015,92.5
9679,3008,Rouse Hill Public School,2015,94.4
9680,3580,Rowena Public School,2015,93.8
9681,7435,Rozelle Public School,2015,95.6
9682,4489,Ruse Public School,2015,93.8
9683,5132,Russell Lea Public School,2015,95.9
9684,3973,Russell Vale Public School,2015,94.6
9685,4561,Rutherford Public School,2015,92.0
9686,8572,Rutherford Technology High School,2015,87.4
9687,4123,Rydalmere East Public School,2015,93.6
9688,3020,Rydalmere Public School,2015,93.0
9689,4257,Ryde East Public School,2015,95.3
9690,3021,Ryde Public School,2015,94.8
9691,8415,Ryde Secondary College,2015,93.4
9692,3024,Rye Park Public School,2015,94.7
9693,3025,Rylstone Public School,2015,92.6
9694,4491,Sackville Street Public School,2015,93.3
9695,4319,Sadleir Public School,2015,92.9
9696,3035,Salt Ash Public School,2015,92.2
9697,4574,Samuel Gilbert Public School,2015,95.2
9698,4560,Samuel Terry Public School,2015,93.5
9699,4464,Sanctuary Point Public School,2015,93.5
9700,5696,Sandon Public School,2015,93.5
9701,4557,Sandy Beach Public School,2015,93.8
9702,1974,Sandy Hollow Public School,2015,93.0
9703,3038,Sans Souci Public School,2015,95.3
9704,8551,Sarah Redfern High School,2015,90.3
9705,4509,Sarah Redfern Public School,2015,91.3
9706,3042,Sawtell Public School,2015,94.9
9707,3045,Scarborough Public School,2015,94.3
9708,3046,Schofields Public School,2015,93.6
9709,8409,Scone High School,2015,90.1
9710,7311,Scone Public School,2015,92.2
9711,3635,Scotts Head Public School,2015,93.9
9712,1104,Seaforth Public School,2015,95.1
9713,3048,Seaham Public School,2015,96.8
9714,8265,Sefton High School,2015,96.7
9715,5188,Sefton Infants School,2015,93.1
9716,8231,Seven Hills High School,2015,92.1
9717,3053,Seven Hills North Public School,2015,94.8
9718,3931,Seven Hills Public School,2015,92.1
9719,4162,Seven Hills West Public School,2015,91.5
9720,4476,Shalvey Public School,2015,90.7
9721,4641,Shell Cove Public School,2015,93.3
9722,4381,Shelley Public School,2015,92.5
9723,3060,Shellharbour Public School,2015,94.3
9724,4328,Sherwood Grange Public School,2015,94.9
9725,4640,Sherwood Ridge Public School,2015,95.1
9726,4589,Shoal Bay Public School,2015,94.4
9727,1625,Shoalhaven Heads Public School,2015,93.9
9728,8561,Shoalhaven High School,2015,78.2
9729,3065,Shortland Public School,2015,90.2
9730,4486,Singleton Heights Public School,2015,93.4
9731,8202,Singleton High School,2015,87.9
9732,3070,Singleton Public School,2015,93.6
9733,8250,Sir Joseph Banks High School,2015,86.1
9734,3073,Smithfield Public School,2015,94.2
9735,4355,Smithfield West Public School,2015,93.2
9736,8542,Smiths Hill High School,2015,96.3
9737,3075,Smithtown Public School,2015,91.9
9738,3077,Sofala Public School,2015,95.1
9739,3696,Soldiers Point Public School,2015,94.1
9740,3078,Somersby Public School,2015,94.4
9741,3079,Somerton Public School,2015,94.3
9742,3703,South Coogee Public School,2015,95.4
9743,8406,South Grafton High School,2015,83.9
9744,2061,South Grafton Public School,2015,92.0
9745,8545,South Sydney High School,2015,94.3
9746,3333,South Wagga Public School,2015,95.3
9747,3083,South West Rocks Public School,2015,92.5
9748,4428,Southern Cross Public School,2015,90.8
9749,3968,Speers Point Public School,2015,94.1
9750,3089,Spring Hill Public School,2015,95.0
9751,3091,Spring Ridge Public School,2015,94.7
9752,3093,Spring Terrace Public School,2015,93.5
9753,4523,Springdale Heights Public School,2015,92.2
9754,8446,Springwood High School,2015,89.6
9755,3095,Springwood Public School,2015,93.9
9756,4481,St Andrews Public School,2015,94.4
9757,8571,St Clair High School,2015,86.7
9758,4531,St Clair Public School,2015,92.0
9759,8136,St George Girls High School,2015,96.2
9760,3673,St Georges Basin Public School,2015,94.4
9761,4603,St Helens Park Public School,2015,92.9
9762,8400,St Ives High School,2015,93.5
9763,4293,St Ives North Public School,2015,95.2
9764,4400,St Ives Park Public School,2015,95.3
9765,4331,St Ives Public School,2015,96.0
9766,8531,St Johns Park High School,2015,91.6
9767,3029,St Johns Park Public School,2015,95.9
9768,4205,St Marys North Public School,2015,90.0
9769,3031,St Marys Public School,2015,92.6
9770,8870,St Marys Senior High School,2015,
9771,4279,St Marys South Public School,2015,93.1
9772,3032,St Peters Public School,2015,94.8
9773,5133,Stanford Merthyr Infants School,2015,93.8
9774,7436,Stanmore Public School,2015,94.4
9775,3103,Stanwell Park Public School,2015,94.9
9776,3109,Stockinbingal Public School,2015,94.7
9777,3110,Stockton Public School,2015,93.5
9778,3112,Stokers Siding Public School,2015,90.9
9779,3119,Stratford Public School,2015,90.6
9780,3122,Stratheden Public School,2015,95.6
9781,8169,Strathfield Girls High School,2015,96.2
9782,3123,Strathfield North Public School,2015,95.4
9783,8252,Strathfield South High School,2015,87.5
9784,3124,Strathfield South Public School,2015,95.7
9785,3125,Stroud Public School,2015,93.3
9786,3126,Stroud Road Public School,2015,91.9
9787,3127,Stuart Town Public School,2015,95.9
9788,3643,Stuarts Point Public School,2015,94.6
9789,4457,Sturt Public School,2015,94.6
9790,3129,Summer Hill Public School,2015,95.7
9791,4562,Sunshine Bay Public School,2015,91.8
9792,4631,Surveyors Creek Public School,2015,94.3
9793,3659,Sussex Inlet Public School,2015,92.2
9794,3822,Sutherland North Public School,2015,95.3
9795,3136,Sutherland Public School,2015,95.3
9796,3137,Sutton Public School,2015,95.1
9797,8389,Swansea High School,2015,88.5
9798,3141,Swansea Public School,2015,93.3
9799,8137,Sydney Boys High School,2015,96.4
9800,8138,Sydney Girls High School,2015,96.7
9801,8484,Sydney Secondary College Balmain Campus,2015,92.0
9802,8539,Sydney Secondary College Blackwattle Bay Campus,2015,
9803,8507,Sydney Secondary College Leichhardt Campus,2015,92.2
9804,8141,Sydney Technical High School,2015,96.5
9805,4024,Sylvania Heights Public School,2015,95.3
9806,8463,Sylvania High School,2015,91.4
9807,3143,Sylvania Public School,2015,93.6
9808,3534,Table Top Public School,2015,93.6
9809,3145,Tabulam Public School,2015,91.1
9810,4617,Tacking Point Public School,2015,94.5
9811,3147,Tacoma Public School,2015,93.1
9812,3148,Tahmoor Public School,2015,93.2
9813,4374,Talbingo Public School,2015,
9814,3153,Tallimba Public School,2015,91.3
9815,3154,Tallong Public School,2015,94.1
9816,3156,Tambar Springs Public School,2015,91.1
9817,8139,Tamworth High School,2015,84.3
9818,3157,Tamworth Public School,2015,94.5
9819,3882,Tamworth South Public School,2015,92.5
9820,3158,Tamworth West Public School,2015,92.5
9821,4547,Tanilba Bay Public School,2015,92.7
9822,3159,Tanja Public School,2015,79.2
9823,3162,Tarago Public School,2015,94.2
9824,3163,Taralga Public School,2015,94.8
9825,3165,Tarcutta Public School,2015,90.0
9826,8140,Taree High School,2015,87.2
9827,3167,Taree Public School,2015,83.6
9828,3909,Taree West Public School,2015,92.6
9829,3168,Taren Point Public School,2015,91.6
9830,3820,Tarrawanna Public School,2015,93.8
9831,4263,Tarro Public School,2015,91.0
9832,3173,Tathra Public School,2015,94.4
9833,5112,Taverners Hill Infants School,2015,94.4
9834,3175,Tea Gardens Public School,2015,92.1
9835,2177,Telarah Public School,2015,89.1
9836,3176,Telegraph Point Public School,2015,93.0
9837,4103,Telopea Public School,2015,88.5
9838,8168,Temora High School,2015,90.8
9839,3178,Temora Public School,2015,94.2
9840,4209,Temora West Public School,2015,93.6
9841,8506,Tempe High School,2015,94.3
9842,3948,Tempe Public School,2015,93.1
9843,3180,Tenambit Public School,2015,92.3
9844,8358,Tenterfield High School,2015,86.2
9845,3183,Teralba Public School,2015,92.3
9846,3185,Terara Public School,2015,95.3
9847,3189,Terranora Public School,2015,95.0
9848,3190,Terrey Hills Public School,2015,95.2
9849,8533,Terrigal High School,2015,90.4
9850,3191,Terrigal Public School,2015,93.9
9851,4578,Teven-Tintenbar Public School,2015,93.1
9852,4573,Tharawal Public School,2015,94.8
9853,3195,Tharbogang Public School,2015,96.7
9854,1548,The Channon Public School,2015,92.8
9855,1849,The Entrance Public School,2015,91.9
9856,8372,The Forest High School,2015,91.5
9857,4518,The Grange Public School,2015,91.9
9858,8314,The Henry Lawson High School,2015,92.9
9859,8412,The Hills Sports High School,2015,85.9
9860,8852,The Jannali High School,2015,91.4
9861,2246,The Junction Public School,2015,94.6
9862,2510,The Meadows Public School,2015,93.7
9863,2793,The Oaks Public School,2015,95.4
9864,2890,The Pocket Public School,2015,92.1
9865,2968,The Risk Public School,2015,95.3
9866,8520,"The Rivers Secondary College, Kadina High Campus",2015,86.2
9867,8124,"The Rivers Secondary College, Lismore High Campus",2015,81.7
